Turn, PlayerIndex, Control, HeroesDiscovered, HeroesClaimed, HeroesRecalled, DiscoveryOrder
85, 9, AI, 0, 0, 0, Rebuilding Discovery Order
86, 0, Human, 0, 0, 0, Rebuilding Discovery Order
86, 1, AI, 0, 0, 0, Rebuilding Discovery Order
86, 2, AI, 0, 0, 0, Rebuilding Discovery Order
86, 3, AI, 0, 0, 0, Rebuilding Discovery Order
86, 4, AI, 0, 0, 0, Rebuilding Discovery Order
86, 5, AI, 0, 0, 0, Rebuilding Discovery Order
86, 6, AI, 0, 0, 0, Rebuilding Discovery Order
86, 7, AI, 0, 0, 0, Rebuilding Discovery Order
86, 8, AI, 0, 0, 0, Rebuilding Discovery Order
86, 9, AI, 0, 0, 0, Rebuilding Discovery Order
87, 0, Human, 0, 0, 0, Rebuilding Discovery Order
87, 1, AI, 0, 0, 0, Rebuilding Discovery Order
87, 2, AI, 0, 0, 0, Rebuilding Discovery Order
87, 3, AI, 0, 0, 0, Rebuilding Discovery Order
87, 4, AI, 0, 0, 0, Rebuilding Discovery Order
87, 5, AI, 0, 0, 0, Rebuilding Discovery Order
87, 6, AI, 0, 0, 0, Rebuilding Discovery Order
87, 7, AI, 0, 0, 0, Rebuilding Discovery Order
87, 8, AI, 0, 0, 0, Rebuilding Discovery Order
87, 9, AI, 0, 0, 0, Rebuilding Discovery Order
88, 0, Human, 0, 0, 0, Rebuilding Discovery Order
88, 1, AI, 0, 0, 0, Rebuilding Discovery Order
88, 2, AI, 0, 0, 0, Rebuilding Discovery Order
88, 3, AI, 0, 0, 0, Rebuilding Discovery Order
88, 4, AI, 0, 0, 0, Rebuilding Discovery Order
88, 5, AI, 0, 0, 0, Rebuilding Discovery Order
88, 6, AI, 0, 0, 0, Rebuilding Discovery Order
88, 7, AI, 0, 0, 0, Rebuilding Discovery Order
88, 8, AI, 0, 0, 0, Rebuilding Discovery Order
88, 9, AI, 0, 0, 0, Rebuilding Discovery Order
89, 0, Human, 0, 0, 0, Rebuilding Discovery Order
89, 1, AI, 0, 0, 0, Rebuilding Discovery Order
89, 2, AI, 0, 0, 0, Rebuilding Discovery Order
89, 3, AI, 0, 0, 0, Rebuilding Discovery Order
89, 4, AI, 0, 0, 0, Rebuilding Discovery Order
89, 5, AI, 0, 0, 0, Rebuilding Discovery Order
89, 6, AI, 0, 0, 0, Rebuilding Discovery Order
89, 7, AI, 0, 0, 0, Rebuilding Discovery Order
89, 8, AI, 0, 0, 0, Rebuilding Discovery Order
89, 9, AI, 0, 0, 0, Rebuilding Discovery Order
90, 0, Human, 0, 0, 0, Rebuilding Discovery Order
90, 1, AI, 0, 0, 0, Rebuilding Discovery Order
90, 2, AI, 0, 0, 0, Rebuilding Discovery Order
90, 3, AI, 0, 0, 0, Rebuilding Discovery Order
90, 4, AI, 0, 0, 0, Rebuilding Discovery Order
90, 5, AI, 0, 0, 0, Rebuilding Discovery Order
90, 6, AI, 0, 0, 0, Rebuilding Discovery Order
90, 7, AI, 0, 0, 0, Rebuilding Discovery Order
90, 8, AI, 0, 0, 0, Rebuilding Discovery Order
90, 9, AI, 0, 0, 0, Rebuilding Discovery Order
91, 0, Human, 0, 0, 0, Rebuilding Discovery Order
91, 1, AI, 0, 0, 0, Rebuilding Discovery Order
91, 2, AI, 0, 0, 0, Rebuilding Discovery Order
91, 3, AI, 0, 0, 0, Rebuilding Discovery Order
91, 4, AI, 0, 0, 0, Rebuilding Discovery Order
91, 5, AI, 0, 0, 0, Rebuilding Discovery Order
91, 6, AI, 0, 0, 0, Rebuilding Discovery Order
91, 7, AI, 0, 0, 0, Rebuilding Discovery Order
91, 8, AI, 0, 0, 0, Rebuilding Discovery Order
91, 9, AI, 0, 0, 0, Rebuilding Discovery Order
92, 0, Human, 0, 0, 0, Rebuilding Discovery Order
92, 1, AI, 0, 0, 0, Rebuilding Discovery Order
92, 2, AI, 0, 0, 0, Rebuilding Discovery Order
92, 3, AI, 0, 0, 0, Rebuilding Discovery Order
92, 4, AI, 0, 0, 0, Rebuilding Discovery Order
92, 5, AI, 0, 0, 0, Rebuilding Discovery Order
92, 6, AI, 0, 0, 0, Rebuilding Discovery Order
92, 7, AI, 0, 0, 0, Rebuilding Discovery Order
92, 8, AI, 0, 0, 0, Rebuilding Discovery Order
92, 9, AI, 0, 0, 0, Rebuilding Discovery Order
93, 0, Human, 0, 0, 0, Rebuilding Discovery Order
93, 1, AI, 0, 0, 0, Rebuilding Discovery Order
93, 2, AI, 0, 0, 0, Rebuilding Discovery Order
93, 3, AI, 0, 0, 0, Rebuilding Discovery Order
93, 4, AI, 0, 0, 0, Rebuilding Discovery Order
93, 5, AI, 0, 0, 0, Rebuilding Discovery Order
93, 6, AI, 0, 0, 0, Rebuilding Discovery Order
93, 7, AI, 0, 0, 0, Rebuilding Discovery Order
93, 8, AI, 0, 0, 0, Rebuilding Discovery Order
93, 9, AI, 0, 0, 0, Rebuilding Discovery Order
94, 0, Human, 0, 0, 0, Rebuilding Discovery Order
94, 1, AI, 0, 0, 0, Rebuilding Discovery Order
94, 2, AI, 0, 0, 0, Rebuilding Discovery Order
94, 3, AI, 0, 0, 0, Rebuilding Discovery Order
94, 4, AI, 0, 0, 0, Rebuilding Discovery Order
94, 5, AI, 0, 0, 0, Rebuilding Discovery Order
94, 6, AI, 0, 0, 0, Rebuilding Discovery Order
94, 7, AI, 0, 0, 0, Rebuilding Discovery Order
94, 8, AI, 0, 0, 0, Rebuilding Discovery Order
94, 9, AI, 0, 0, 0, Rebuilding Discovery Order
95, 0, Human, 0, 0, 0, Rebuilding Discovery Order
95, 1, AI, 0, 0, 0, Rebuilding Discovery Order
95, 2, AI, 0, 0, 0, Rebuilding Discovery Order
95, 3, AI, 0, 0, 0, Rebuilding Discovery Order
95, 4, AI, 0, 0, 0, Rebuilding Discovery Order
95, 5, AI, 0, 0, 0, Rebuilding Discovery Order
95, 6, AI, 0, 0, 0, Rebuilding Discovery Order
95, 7, AI, 0, 0, 0, Rebuilding Discovery Order
95, 8, AI, 0, 0, 0, Rebuilding Discovery Order
95, 9, AI, 0, 0, 0, Rebuilding Discovery Order
96, 0, Human, 0, 0, 0, Rebuilding Discovery Order
96, 1, AI, 0, 0, 0, Rebuilding Discovery Order
96, 2, AI, 0, 0, 0, Rebuilding Discovery Order
96, 3, AI, 0, 0, 0, Rebuilding Discovery Order
96, 4, AI, 0, 0, 0, Rebuilding Discovery Order
96, 5, AI, 0, 0, 0, Rebuilding Discovery Order
96, 6, AI, 0, 0, 0, Rebuilding Discovery Order
96, 7, AI, 0, 0, 0, Rebuilding Discovery Order
96, 8, AI, 0, 0, 0, Rebuilding Discovery Order
96, 9, AI, 0, 0, 0, Rebuilding Discovery Order
97, 0, Human, 0, 0, 0, Rebuilding Discovery Order
97, 1, AI, 0, 0, 0, Rebuilding Discovery Order
97, 2, AI, 0, 0, 0, Rebuilding Discovery Order
97, 3, AI, 0, 0, 0, Rebuilding Discovery Order
97, 4, AI, 0, 0, 0, Rebuilding Discovery Order
97, 5, AI, 0, 0, 0, Rebuilding Discovery Order
97, 6, AI, 0, 0, 0, Rebuilding Discovery Order
97, 7, AI, 0, 0, 0, Rebuilding Discovery Order
97, 8, AI, 0, 0, 0, Rebuilding Discovery Order
97, 9, AI, 0, 0, 0, Rebuilding Discovery Order
98, 0, Human, 0, 0, 0, Rebuilding Discovery Order
98, 1, AI, 0, 0, 0, Rebuilding Discovery Order
98, 2, AI, 0, 0, 0, Rebuilding Discovery Order
98, 3, AI, 0, 0, 0, Rebuilding Discovery Order
98, 4, AI, 0, 0, 0, Rebuilding Discovery Order
98, 5, AI, 0, 0, 0, Rebuilding Discovery Order
98, 6, AI, 0, 0, 0, Rebuilding Discovery Order
98, 7, AI, 0, 0, 0, Rebuilding Discovery Order
98, 8, AI, 0, 0, 0, Rebuilding Discovery Order
98, 9, AI, 0, 0, 0, Rebuilding Discovery Order
99, 0, Human, 0, 0, 0, Rebuilding Discovery Order
99, 1, AI, 0, 0, 0, Rebuilding Discovery Order
99, 2, AI, 0, 0, 0, Rebuilding Discovery Order
99, 3, AI, 0, 0, 0, Rebuilding Discovery Order
99, 4, AI, 0, 0, 0, Rebuilding Discovery Order
99, 5, AI, 0, 0, 0, Rebuilding Discovery Order
99, 6, AI, 0, 0, 0, Rebuilding Discovery Order
99, 7, AI, 0, 0, 0, Rebuilding Discovery Order
99, 8, AI, 0, 0, 0, Rebuilding Discovery Order
99, 9, AI, 0, 0, 0, Rebuilding Discovery Order
100, 0, Human, 0, 0, 0, Rebuilding Discovery Order
100, 1, AI, 0, 0, 0, Rebuilding Discovery Order
100, 2, AI, 0, 0, 0, Rebuilding Discovery Order
100, 3, AI, 0, 0, 0, Rebuilding Discovery Order
100, 4, AI, 0, 0, 0, Rebuilding Discovery Order
100, 5, AI, 0, 0, 0, Rebuilding Discovery Order
100, 6, AI, 0, 0, 0, Rebuilding Discovery Order
100, 7, AI, 0, 0, 0, Rebuilding Discovery Order
100, 8, AI, 0, 0, 0, Rebuilding Discovery Order
100, 9, AI, 0, 0, 0, Rebuilding Discovery Order
101, 0, Human, 0, 0, 0, Rebuilding Discovery Order
101, 1, AI, 0, 0, 0, Rebuilding Discovery Order
101, 2, AI, 0, 0, 0, Rebuilding Discovery Order
101, 3, AI, 0, 0, 0, Rebuilding Discovery Order
101, 4, AI, 0, 0, 0, Rebuilding Discovery Order
101, 5, AI, 0, 0, 0, Rebuilding Discovery Order
101, 6, AI, 0, 0, 0, Rebuilding Discovery Order
101, 7, AI, 0, 0, 0, Rebuilding Discovery Order
101, 8, AI, 0, 0, 0, Rebuilding Discovery Order
101, 9, AI, 0, 0, 0, Rebuilding Discovery Order
102, 0, Human, 0, 0, 0, Rebuilding Discovery Order
102, 1, AI, 0, 0, 0, Rebuilding Discovery Order
102, 2, AI, 0, 0, 0, Rebuilding Discovery Order
102, 3, AI, 0, 0, 0, Rebuilding Discovery Order
102, 4, AI, 0, 0, 0, Rebuilding Discovery Order
102, 5, AI, 0, 0, 0, Rebuilding Discovery Order
102, 6, AI, 0, 0, 0, Rebuilding Discovery Order
102, 7, AI, 0, 0, 0, Rebuilding Discovery Order
102, 8, AI, 0, 0, 0, Rebuilding Discovery Order
102, 9, AI, 0, 0, 0, Rebuilding Discovery Order
103, 0, Human, 0, 0, 0, Rebuilding Discovery Order
103, 1, AI, 0, 0, 0, Rebuilding Discovery Order
103, 2, AI, 0, 0, 0, Rebuilding Discovery Order
103, 3, AI, 0, 0, 0, Rebuilding Discovery Order
103, 4, AI, 0, 0, 0, Rebuilding Discovery Order
103, 5, AI, 0, 0, 0, Rebuilding Discovery Order
103, 6, AI, 0, 0, 0, Rebuilding Discovery Order
103, 7, AI, 0, 0, 0, Rebuilding Discovery Order
103, 8, AI, 0, 0, 0, Rebuilding Discovery Order
103, 9, AI, 0, 0, 0, Rebuilding Discovery Order
104, 0, Human, 0, 0, 0, Rebuilding Discovery Order
104, 1, AI, 0, 0, 0, Rebuilding Discovery Order
104, 2, AI, 0, 0, 0, Rebuilding Discovery Order
104, 3, AI, 0, 0, 0, Rebuilding Discovery Order
104, 4, AI, 0, 0, 0, Rebuilding Discovery Order
104, 5, AI, 0, 0, 0, Rebuilding Discovery Order
104, 6, AI, 0, 0, 0, Rebuilding Discovery Order
104, 7, AI, 0, 0, 0, Rebuilding Discovery Order
104, 8, AI, 0, 0, 0, Rebuilding Discovery Order
104, 9, AI, 0, 0, 0, Rebuilding Discovery Order
105, 0, Human, 0, 0, 0, Rebuilding Discovery Order
105, 1, AI, 0, 0, 0, Rebuilding Discovery Order
105, 2, AI, 0, 0, 0, Rebuilding Discovery Order
105, 3, AI, 0, 0, 0, Rebuilding Discovery Order
105, 4, AI, 0, 0, 0, Rebuilding Discovery Order
105, 5, AI, 0, 0, 0, Rebuilding Discovery Order
105, 6, AI, 0, 0, 0, Rebuilding Discovery Order
105, 7, AI, 0, 0, 0, Rebuilding Discovery Order
105, 8, AI, 0, 0, 0, Rebuilding Discovery Order
105, 9, AI, 0, 0, 0, Rebuilding Discovery Order
106, 0, Human, 0, 0, 0, Rebuilding Discovery Order
106, 1, AI, 0, 0, 0, Rebuilding Discovery Order
106, 2, AI, 0, 0, 0, Rebuilding Discovery Order
106, 3, AI, 0, 0, 0, Rebuilding Discovery Order
106, 4, AI, 0, 0, 0, Rebuilding Discovery Order
106, 5, AI, 0, 0, 0, Rebuilding Discovery Order
106, 6, AI, 0, 0, 0, Rebuilding Discovery Order
106, 7, AI, 0, 0, 0, Rebuilding Discovery Order
106, 8, AI, 0, 0, 0, Rebuilding Discovery Order
106, 9, AI, 0, 0, 0, Rebuilding Discovery Order
107, 0, Human, 0, 0, 0, Rebuilding Discovery Order
107, 1, AI, 0, 0, 0, Rebuilding Discovery Order
107, 2, AI, 0, 0, 0, Rebuilding Discovery Order
107, 3, AI, 0, 0, 0, Rebuilding Discovery Order
107, 4, AI, 0, 0, 0, Rebuilding Discovery Order
107, 5, AI, 0, 0, 0, Rebuilding Discovery Order
107, 6, AI, 0, 0, 0, Rebuilding Discovery Order
107, 7, AI, 0, 0, 0, Rebuilding Discovery Order
107, 8, AI, 0, 0, 0, Rebuilding Discovery Order
107, 9, AI, 0, 0, 0, Rebuilding Discovery Order
108, 0, Human, 0, 0, 0, Rebuilding Discovery Order
108, 1, AI, 0, 0, 0, Rebuilding Discovery Order
108, 2, AI, 0, 0, 0, Rebuilding Discovery Order
108, 3, AI, 0, 0, 0, Rebuilding Discovery Order
108, 4, AI, 0, 0, 0, Rebuilding Discovery Order
108, 5, AI, 0, 0, 0, Rebuilding Discovery Order
108, 6, AI, 0, 0, 0, Rebuilding Discovery Order
108, 7, AI, 0, 0, 0, Rebuilding Discovery Order
108, 8, AI, 0, 0, 0, Rebuilding Discovery Order
108, 9, AI, 0, 0, 0, Rebuilding Discovery Order
109, 0, Human, 0, 0, 0, Rebuilding Discovery Order
109, 1, AI, 0, 0, 0, Rebuilding Discovery Order
109, 2, AI, 0, 0, 0, Rebuilding Discovery Order
109, 3, AI, 0, 0, 0, Rebuilding Discovery Order
109, 4, AI, 0, 0, 0, Rebuilding Discovery Order
109, 5, AI, 0, 0, 0, Rebuilding Discovery Order
109, 6, AI, 0, 0, 0, Rebuilding Discovery Order
109, 7, AI, 0, 0, 0, Rebuilding Discovery Order
109, 8, AI, 0, 0, 0, Rebuilding Discovery Order
109, 9, AI, 0, 0, 0, Rebuilding Discovery Order
110, 0, Human, 0, 0, 0, Rebuilding Discovery Order
110, 1, AI, 0, 0, 0, Rebuilding Discovery Order
110, 2, AI, 0, 0, 0, Rebuilding Discovery Order
110, 3, AI, 0, 0, 0, Rebuilding Discovery Order
110, 4, AI, 0, 0, 0, Rebuilding Discovery Order
110, 5, AI, 0, 0, 0, Rebuilding Discovery Order
110, 6, AI, 0, 0, 0, Rebuilding Discovery Order
110, 7, AI, 0, 0, 0, Rebuilding Discovery Order
110, 8, AI, 0, 0, 0, Rebuilding Discovery Order
110, 9, AI, 0, 0, 0, Rebuilding Discovery Order
111, 0, Human, 0, 0, 0, Rebuilding Discovery Order
111, 1, AI, 0, 0, 0, Rebuilding Discovery Order
111, 2, AI, 0, 0, 0, Rebuilding Discovery Order
111, 3, AI, 0, 0, 0, Rebuilding Discovery Order
111, 4, AI, 0, 0, 0, Rebuilding Discovery Order
111, 5, AI, 0, 0, 0, Rebuilding Discovery Order
111, 6, AI, 0, 0, 0, Rebuilding Discovery Order
111, 7, AI, 0, 0, 0, Rebuilding Discovery Order
111, 8, AI, 0, 0, 0, Rebuilding Discovery Order
111, 9, AI, 0, 0, 0, Rebuilding Discovery Order
112, 0, Human, 0, 0, 0, Rebuilding Discovery Order
112, 1, AI, 0, 0, 0, Rebuilding Discovery Order
112, 2, AI, 0, 0, 0, Rebuilding Discovery Order
112, 3, AI, 0, 0, 0, Rebuilding Discovery Order
112, 4, AI, 0, 0, 0, Rebuilding Discovery Order
112, 5, AI, 0, 0, 0, Rebuilding Discovery Order
112, 6, AI, 0, 0, 0, Rebuilding Discovery Order
112, 7, AI, 0, 0, 0, Rebuilding Discovery Order
112, 8, AI, 0, 0, 0, Rebuilding Discovery Order
112, 9, AI, 0, 0, 0, Rebuilding Discovery Order
113, 0, Human, 0, 0, 0, Rebuilding Discovery Order
113, 1, AI, 0, 0, 0, Rebuilding Discovery Order
113, 2, AI, 0, 0, 0, Rebuilding Discovery Order
113, 3, AI, 0, 0, 0, Rebuilding Discovery Order
113, 4, AI, 0, 0, 0, Rebuilding Discovery Order
113, 5, AI, 0, 0, 0, Rebuilding Discovery Order
113, 6, AI, 0, 0, 0, Rebuilding Discovery Order
113, 7, AI, 0, 0, 0, Rebuilding Discovery Order
113, 8, AI, 0, 0, 0, Rebuilding Discovery Order
113, 9, AI, 0, 0, 0, Rebuilding Discovery Order
114, 0, Human, 0, 0, 0, Rebuilding Discovery Order
114, 1, AI, 0, 0, 0, Rebuilding Discovery Order
114, 2, AI, 0, 0, 0, Rebuilding Discovery Order
114, 3, AI, 0, 0, 0, Rebuilding Discovery Order
114, 4, AI, 0, 0, 0, Rebuilding Discovery Order
114, 5, AI, 0, 0, 0, Rebuilding Discovery Order
114, 6, AI, 0, 0, 0, Rebuilding Discovery Order
114, 7, AI, 0, 0, 0, Rebuilding Discovery Order
114, 8, AI, 0, 0, 0, Rebuilding Discovery Order
114, 9, AI, 0, 0, 0, Rebuilding Discovery Order
115, 0, Human, 0, 0, 0, Rebuilding Discovery Order
115, 1, AI, 0, 0, 0, Rebuilding Discovery Order
115, 2, AI, 0, 0, 0, Rebuilding Discovery Order
115, 3, AI, 0, 0, 0, Rebuilding Discovery Order
115, 4, AI, 0, 0, 0, Rebuilding Discovery Order
115, 5, AI, 0, 0, 0, Rebuilding Discovery Order
115, 6, AI, 0, 0, 0, Rebuilding Discovery Order
115, 7, AI, 0, 0, 0, Rebuilding Discovery Order
115, 8, AI, 0, 0, 0, Rebuilding Discovery Order
115, 9, AI, 0, 0, 0, Rebuilding Discovery Order
116, 0, Human, 0, 0, 0, Rebuilding Discovery Order
116, 1, AI, 0, 0, 0, Rebuilding Discovery Order
116, 2, AI, 0, 0, 0, Rebuilding Discovery Order
116, 3, AI, 0, 0, 0, Rebuilding Discovery Order
116, 4, AI, 0, 0, 0, Rebuilding Discovery Order
116, 5, AI, 0, 0, 0, Rebuilding Discovery Order
116, 6, AI, 0, 0, 0, Rebuilding Discovery Order
116, 7, AI, 0, 0, 0, Rebuilding Discovery Order
116, 8, AI, 0, 0, 0, Rebuilding Discovery Order
116, 9, AI, 0, 0, 0, Rebuilding Discovery Order
117, 0, Human, 0, 0, 0, Rebuilding Discovery Order
117, 1, AI, 0, 0, 0, Rebuilding Discovery Order
117, 2, AI, 0, 0, 0, Rebuilding Discovery Order
117, 3, AI, 0, 0, 0, Rebuilding Discovery Order
117, 4, AI, 0, 0, 0, Rebuilding Discovery Order
117, 5, AI, 0, 0, 0, Rebuilding Discovery Order
117, 6, AI, 0, 0, 0, Rebuilding Discovery Order
117, 7, AI, 0, 0, 0, Rebuilding Discovery Order
117, 8, AI, 0, 0, 0, Rebuilding Discovery Order
117, 9, AI, 0, 0, 0, Rebuilding Discovery Order
118, 0, Human, 0, 0, 0, Rebuilding Discovery Order
118, 1, AI, 0, 0, 0, Rebuilding Discovery Order
118, 2, AI, 0, 0, 0, Rebuilding Discovery Order
118, 3, AI, 0, 0, 0, Rebuilding Discovery Order
118, 4, AI, 0, 0, 0, Rebuilding Discovery Order
118, 5, AI, 0, 0, 0, Rebuilding Discovery Order
118, 6, AI, 0, 0, 0, Rebuilding Discovery Order
118, 7, AI, 0, 0, 0, Rebuilding Discovery Order
118, 8, AI, 0, 0, 0, Rebuilding Discovery Order
118, 9, AI, 0, 0, 0, Rebuilding Discovery Order
119, 0, Human, 0, 0, 0, Rebuilding Discovery Order
119, 1, AI, 0, 0, 0, Rebuilding Discovery Order
119, 2, AI, 0, 0, 0, Rebuilding Discovery Order
119, 3, AI, 0, 0, 0, Rebuilding Discovery Order
119, 4, AI, 0, 0, 0, Rebuilding Discovery Order
119, 5, AI, 0, 0, 0, Rebuilding Discovery Order
119, 6, AI, 0, 0, 0, Rebuilding Discovery Order
119, 7, AI, 0, 0, 0, Rebuilding Discovery Order
119, 8, AI, 0, 0, 0, Rebuilding Discovery Order
119, 9, AI, 0, 0, 0, Rebuilding Discovery Order
120, 0, Human, 0, 0, 0, Rebuilding Discovery Order
120, 1, AI, 0, 0, 0, Rebuilding Discovery Order
120, 2, AI, 0, 0, 0, Rebuilding Discovery Order
120, 3, AI, 0, 0, 0, Rebuilding Discovery Order
120, 4, AI, 0, 0, 0, Rebuilding Discovery Order
120, 5, AI, 0, 0, 0, Rebuilding Discovery Order
120, 6, AI, 0, 0, 0, Rebuilding Discovery Order
120, 7, AI, 0, 0, 0, Rebuilding Discovery Order
120, 8, AI, 0, 0, 0, Rebuilding Discovery Order
120, 9, AI, 0, 0, 0, Rebuilding Discovery Order
121, 0, Human, 0, 0, 0, Rebuilding Discovery Order
121, 1, AI, 0, 0, 0, Rebuilding Discovery Order
121, 2, AI, 0, 0, 0, Rebuilding Discovery Order
121, 3, AI, 0, 0, 0, Rebuilding Discovery Order
121, 4, AI, 0, 0, 0, Rebuilding Discovery Order
121, 5, AI, 0, 0, 0, Rebuilding Discovery Order
121, 6, AI, 0, 0, 0, Rebuilding Discovery Order
121, 7, AI, 0, 0, 0, Rebuilding Discovery Order
121, 8, AI, 0, 0, 0, Rebuilding Discovery Order
121, 9, AI, 0, 0, 0, Rebuilding Discovery Order
122, 0, Human, 0, 0, 0, Rebuilding Discovery Order
122, 1, AI, 0, 0, 0, Rebuilding Discovery Order
122, 2, AI, 0, 0, 0, Rebuilding Discovery Order
122, 3, AI, 0, 0, 0, Rebuilding Discovery Order
122, 4, AI, 0, 0, 0, Rebuilding Discovery Order
122, 5, AI, 0, 0, 0, Rebuilding Discovery Order
122, 6, AI, 0, 0, 0, Rebuilding Discovery Order
122, 7, AI, 0, 0, 0, Rebuilding Discovery Order
122, 8, AI, 0, 0, 0, Rebuilding Discovery Order
122, 9, AI, 0, 0, 0, Rebuilding Discovery Order
123, 0, Human, 0, 0, 0, Rebuilding Discovery Order
123, 1, AI, 0, 0, 0, Rebuilding Discovery Order
123, 2, AI, 0, 0, 0, Rebuilding Discovery Order
123, 3, AI, 0, 0, 0, Rebuilding Discovery Order
123, 4, AI, 0, 0, 0, Rebuilding Discovery Order
123, 5, AI, 0, 0, 0, Rebuilding Discovery Order
123, 6, AI, 0, 0, 0, Rebuilding Discovery Order
123, 7, AI, 0, 0, 0, Rebuilding Discovery Order
123, 8, AI, 0, 0, 0, Rebuilding Discovery Order
123, 9, AI, 0, 0, 0, Rebuilding Discovery Order
124, 0, Human, 0, 0, 0, Rebuilding Discovery Order
124, 1, AI, 0, 0, 0, Rebuilding Discovery Order
124, 2, AI, 0, 0, 0, Rebuilding Discovery Order
124, 3, AI, 0, 0, 0, Rebuilding Discovery Order
124, 4, AI, 0, 0, 0, Rebuilding Discovery Order
124, 5, AI, 0, 0, 0, Rebuilding Discovery Order
124, 6, AI, 0, 0, 0, Rebuilding Discovery Order
124, 7, AI, 0, 0, 0, Rebuilding Discovery Order
124, 8, AI, 0, 0, 0, Rebuilding Discovery Order
124, 9, AI, 0, 0, 0, Rebuilding Discovery Order
125, 0, Human, 0, 0, 0, Rebuilding Discovery Order
125, 1, AI, 0, 0, 0, Rebuilding Discovery Order
125, 2, AI, 0, 0, 0, Rebuilding Discovery Order
125, 3, AI, 0, 0, 0, Rebuilding Discovery Order
125, 4, AI, 0, 0, 0, Rebuilding Discovery Order
125, 5, AI, 0, 0, 0, Rebuilding Discovery Order
125, 6, AI, 0, 0, 0, Rebuilding Discovery Order
125, 7, AI, 0, 0, 0, Rebuilding Discovery Order
125, 8, AI, 0, 0, 0, Rebuilding Discovery Order
125, 9, AI, 0, 0, 0, Rebuilding Discovery Order
126, 0, Human, 0, 0, 0, Rebuilding Discovery Order
126, 1, AI, 0, 0, 0, Rebuilding Discovery Order
126, 2, AI, 0, 0, 0, Rebuilding Discovery Order
126, 3, AI, 0, 0, 0, Rebuilding Discovery Order
126, 4, AI, 0, 0, 0, Rebuilding Discovery Order
126, 5, AI, 0, 0, 0, Rebuilding Discovery Order
126, 6, AI, 0, 0, 0, Rebuilding Discovery Order
126, 7, AI, 0, 0, 0, Rebuilding Discovery Order
126, 8, AI, 0, 0, 0, Rebuilding Discovery Order
126, 9, AI, 0, 0, 0, Rebuilding Discovery Order
127, 0, Human, 0, 0, 0, Rebuilding Discovery Order
127, 1, AI, 0, 0, 0, Rebuilding Discovery Order
127, 2, AI, 0, 0, 0, Rebuilding Discovery Order
127, 3, AI, 0, 0, 0, Rebuilding Discovery Order
127, 4, AI, 0, 0, 0, Rebuilding Discovery Order
127, 5, AI, 0, 0, 0, Rebuilding Discovery Order
127, 6, AI, 0, 0, 0, Rebuilding Discovery Order
127, 7, AI, 0, 0, 0, Rebuilding Discovery Order
127, 8, AI, 0, 0, 0, Rebuilding Discovery Order
127, 9, AI, 0, 0, 0, Rebuilding Discovery Order
128, 0, Human, 0, 0, 0, Rebuilding Discovery Order
128, 1, AI, 0, 0, 0, Rebuilding Discovery Order
128, 2, AI, 0, 0, 0, Rebuilding Discovery Order
128, 3, AI, 0, 0, 0, Rebuilding Discovery Order
128, 4, AI, 0, 0, 0, Rebuilding Discovery Order
128, 5, AI, 0, 0, 0, Rebuilding Discovery Order
128, 6, AI, 0, 0, 0, Rebuilding Discovery Order
128, 7, AI, 0, 0, 0, Rebuilding Discovery Order
128, 8, AI, 0, 0, 0, Rebuilding Discovery Order
128, 9, AI, 0, 0, 0, Rebuilding Discovery Order
129, 0, Human, 0, 0, 0, Rebuilding Discovery Order
129, 1, AI, 0, 0, 0, Rebuilding Discovery Order
129, 2, AI, 0, 0, 0, Rebuilding Discovery Order
129, 3, AI, 0, 0, 0, Rebuilding Discovery Order
129, 4, AI, 0, 0, 0, Rebuilding Discovery Order
129, 5, AI, 0, 0, 0, Rebuilding Discovery Order
129, 6, AI, 0, 0, 0, Rebuilding Discovery Order
129, 7, AI, 0, 0, 0, Rebuilding Discovery Order
129, 8, AI, 0, 0, 0, Rebuilding Discovery Order
129, 9, AI, 0, 0, 0, Rebuilding Discovery Order
130, 0, Human, 0, 0, 0, Rebuilding Discovery Order
130, 1, AI, 0, 0, 0, Rebuilding Discovery Order
130, 2, AI, 0, 0, 0, Rebuilding Discovery Order
130, 3, AI, 0, 0, 0, Rebuilding Discovery Order
130, 4, AI, 0, 0, 0, Rebuilding Discovery Order
130, 5, AI, 0, 0, 0, Rebuilding Discovery Order
130, 6, AI, 0, 0, 0, Rebuilding Discovery Order
130, 7, AI, 0, 0, 0, Rebuilding Discovery Order
130, 8, AI, 0, 0, 0, Rebuilding Discovery Order
130, 9, AI, 0, 0, 0, Rebuilding Discovery Order
131, 0, Human, 0, 0, 0, Rebuilding Discovery Order
131, 1, AI, 0, 0, 0, Rebuilding Discovery Order
131, 2, AI, 0, 0, 0, Rebuilding Discovery Order
131, 3, AI, 0, 0, 0, Rebuilding Discovery Order
131, 4, AI, 0, 0, 0, Rebuilding Discovery Order
131, 5, AI, 0, 0, 0, Rebuilding Discovery Order
131, 6, AI, 0, 0, 0, Rebuilding Discovery Order
131, 7, AI, 0, 0, 0, Rebuilding Discovery Order
131, 8, AI, 0, 0, 0, Rebuilding Discovery Order
131, 9, AI, 0, 0, 0, Rebuilding Discovery Order
132, 0, Human, 0, 0, 0, Rebuilding Discovery Order
132, 1, AI, 0, 0, 0, Rebuilding Discovery Order
132, 2, AI, 0, 0, 0, Rebuilding Discovery Order
