Game Turn, Player, Num Cities, Population, Techs, Civics, Land Units, corps, Armies, Naval Units, TILES: Owned, Improved, BALANCE: Gold, Faith, YIELDS: Science, Culture, Gold, Faith, Production, Food
22, CIVILIZATION_SINGAPORE, 1, 3, 2, 3, 5, 0, 0, 0, 7, 1, 228, 0, 3, 1, 8, 0, 2, 9
22, CIVILIZATION_BOLOGNA, 1, 3, 1, 3, 5, 0, 0, 0, 9, 1, 124, 0, 3, 1, 6, 0, 3, 9
22, CIVILIZATION_KUMASI, 1, 2, 1, 3, 3, 0, 0, 0, 10, 1, 115, 0, 4, 1, 5, 0, 3, 5
22, CIVILIZATION_BRUSSELS, 1, 2, 2, 3, 5, 0, 0, 0, 7, 0, 115, 0, 3, 1, 5, 0, 3, 4
22, CIVILIZATION_JAKARTA, 1, 3, 2, 3, 5, 0, 0, 0, 9, 0, 115, 0, 3, 3, 5, 0, 4, 9
22, CIVILIZATION_MOHENJO_DARO, 1, 2, 1, 3, 6, 0, 0, 0, 7, 2, 115, 0, 3, 1, 5, 0, 3, 5
22, CIVILIZATION_ANTIOCH, 1, 2, 2, 3, 6, 0, 0, 0, 11, 2, 115, 0, 3, 1, 5, 0, 3, 5
22, CIVILIZATION_HATTUSA, 1, 3, 1, 3, 5, 0, 0, 0, 8, 0, 115, 1, 3, 1, 5, 1, 2, 8
22, CIVILIZATION_HUNZA, 1, 2, 2, 3, 6, 0, 0, 0, 7, 0, 136, 0, 3, 3, 6, 0, 4, 4
22, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23, CIVILIZATION_PORTUGAL, 1, 3, 2, 1, 2, 0, 0, 0, 9, 0, 72, 0, 5, 2, 9, 0, 11, 6
23, CIVILIZATION_GAUL, 3, 8, 4, 5, 7, 0, 0, 0, 34, 5, 207, 6, 9, 15, 18, 1, 33, 25
23, CIVILIZATION_KONGO, 3, 6, 3, 3, 6, 0, 0, 0, 27, 4, 102, 51, 6, 12, 14, 10, 27, 19
23, CIVILIZATION_AZTEC, 3, 6, 4, 3, 9, 0, 0, 0, 26, 5, 194, 0, 9, 6, 17, 0, 25, 20
23, CIVILIZATION_ROME, 4, 12, 3, 4, 10, 0, 0, 0, 40, 6, 249, 260, 10, 19, 22, 21, 33, 43
23, CIVILIZATION_BABYLON_STK, 3, 6, 7, 3, 8, 0, 0, 3, 26, 4, 41, 58, 4, 8, 29, 5, 39, 21
23, CIVILIZATION_SCOTLAND, 3, 5, 3, 3, 11, 0, 0, 0, 26, 5, 90, 0, 8, 8, 10, 0, 35, 16
23, CIVILIZATION_AUSTRALIA, 3, 8, 2, 3, 10, 0, 0, 0, 26, 4, 107, 12, 8, 10, 19, 0, 23, 28
23, CIVILIZATION_INDIA, 3, 5, 3, 3, 8, 0, 0, 0, 28, 7, 141, 0, 6, 12, 25, 0, 29, 14
23, CIVILIZATION_MACEDON, 3, 6, 3, 2, 12, 0, 0, 0, 25, 1, 82, 0, 6, 9, 18, 0, 31, 20
23, CIVILIZATION_SAMARKAND, 1, 3, 3, 3, 4, 0, 0, 0, 7, 1, 120, 0, 3, 1, 5, 0, 2, 9
23, CIVILIZATION_AUCKLAND, 1, 4, 3, 3, 5, 0, 0, 0, 7, 2, 120, 0, 4, 2, 5, 0, 1, 14
23, CIVILIZATION_MUSCAT, 1, 3, 2, 3, 5, 0, 0, 0, 9, 3, 120, 0, 3, 1, 5, 0, 3, 9
23, CIVILIZATION_GENEVA, 1, 3, 3, 3, 6, 0, 0, 0, 7, 0, 120, 0, 3, 1, 5, 0, 1, 8
23, CIVILIZATION_JOHANNESBURG, 1, 3, 3, 3, 5, 0, 0, 0, 7, 1, 170, 0, 3, 1, 5, 0, 3, 8
23, CIVILIZATION_LISBON, 1, 3, 2, 3, 5, 0, 0, 0, 9, 0, 120, 0, 4, 1, 5, 0, 2, 8
23, CIVILIZATION_SINGAPORE, 1, 3, 3, 3, 5, 0, 0, 0, 7, 1, 236, 0, 3, 1, 8, 0, 2, 9
23, CIVILIZATION_BOLOGNA, 1, 3, 1, 3, 5, 0, 0, 0, 9, 1, 130, 0, 3, 1, 6, 0, 3, 9
23, CIVILIZATION_KUMASI, 1, 2, 2, 3, 3, 0, 0, 0, 10, 1, 120, 0, 4, 1, 5, 0, 3, 5
23, CIVILIZATION_BRUSSELS, 1, 2, 2, 3, 5, 0, 0, 0, 7, 0, 120, 0, 3, 1, 5, 0, 3, 4
23, CIVILIZATION_JAKARTA, 1, 3, 2, 3, 5, 0, 0, 0, 9, 0, 120, 0, 3, 3, 5, 0, 4, 9
23, CIVILIZATION_MOHENJO_DARO, 1, 2, 2, 3, 6, 0, 0, 0, 7, 2, 120, 0, 3, 1, 5, 0, 3, 5
23, CIVILIZATION_ANTIOCH, 1, 2, 3, 3, 6, 0, 0, 0, 11, 2, 120, 0, 3, 1, 5, 0, 3, 5
23, CIVILIZATION_HATTUSA, 1, 3, 2, 3, 5, 0, 0, 0, 8, 0, 120, 2, 3, 1, 5, 1, 2, 8
23, CIVILIZATION_HUNZA, 1, 2, 2, 3, 5, 0, 0, 0, 7, 0, 142, 0, 3, 3, 6, 0, 4, 4
23, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24, CIVILIZATION_PORTUGAL, 1, 3, 2, 1, 2, 0, 0, 0, 10, 1, 80, 0, 5, 2, 8, 0, 13, 6
24, CIVILIZATION_GAUL, 3, 8, 4, 5, 7, 0, 0, 0, 34, 5, 225, 7, 9, 15, 18, 1, 33, 25
24, CIVILIZATION_KONGO, 3, 6, 3, 3, 6, 0, 0, 0, 27, 4, 116, 62, 6, 12, 14, 10, 27, 19
24, CIVILIZATION_AZTEC, 3, 6, 4, 3, 9, 0, 0, 0, 26, 5, 212, 0, 9, 6, 17, 0, 25, 20
24, CIVILIZATION_ROME, 4, 12, 3, 4, 11, 0, 0, 0, 41, 6, 271, 282, 10, 19, 22, 21, 33, 43
24, CIVILIZATION_BABYLON_STK, 3, 6, 7, 3, 8, 0, 0, 3, 26, 4, 68, 64, 4, 8, 29, 5, 39, 21
24, CIVILIZATION_SCOTLAND, 3, 5, 3, 3, 11, 0, 0, 0, 26, 5, 100, 0, 8, 8, 10, 0, 35, 17
24, CIVILIZATION_AUSTRALIA, 3, 8, 3, 3, 10, 0, 0, 0, 27, 4, 127, 12, 8, 10, 19, 0, 23, 28
24, CIVILIZATION_INDIA, 3, 5, 3, 3, 8, 0, 0, 0, 28, 9, 167, 0, 6, 12, 25, 0, 29, 15
24, CIVILIZATION_MACEDON, 3, 6, 3, 2, 13, 0, 0, 0, 25, 1, 100, 0, 6, 9, 18, 0, 31, 20
24, CIVILIZATION_SAMARKAND, 1, 3, 4, 3, 4, 0, 0, 0, 9, 1, 125, 0, 3, 1, 5, 0, 2, 11
24, CIVILIZATION_AUCKLAND, 1, 4, 4, 3, 6, 0, 0, 0, 7, 2, 125, 0, 4, 2, 5, 0, 1, 14
24, CIVILIZATION_MUSCAT, 1, 3, 2, 3, 5, 0, 0, 0, 9, 3, 125, 0, 3, 1, 5, 0, 3, 9
24, CIVILIZATION_GENEVA, 1, 3, 4, 3, 6, 0, 0, 0, 7, 1, 125, 0, 3, 1, 5, 0, 1, 9
24, CIVILIZATION_JOHANNESBURG, 1, 3, 4, 3, 5, 0, 0, 0, 7, 1, 175, 0, 3, 1, 5, 0, 3, 8
24, CIVILIZATION_LISBON, 1, 3, 2, 3, 5, 0, 0, 0, 9, 0, 125, 0, 4, 1, 5, 0, 2, 8
24, CIVILIZATION_SINGAPORE, 1, 3, 4, 3, 5, 0, 0, 0, 7, 1, 244, 0, 3, 1, 8, 0, 2, 9
24, CIVILIZATION_BOLOGNA, 1, 3, 2, 3, 5, 0, 0, 0, 9, 1, 136, 0, 3, 1, 6, 0, 3, 9
24, CIVILIZATION_KUMASI, 1, 2, 3, 3, 3, 0, 0, 0, 10, 1, 125, 0, 4, 1, 5, 0, 3, 5
24, CIVILIZATION_BRUSSELS, 1, 2, 2, 3, 5, 0, 0, 0, 7, 0, 125, 0, 3, 1, 5, 0, 3, 4
24, CIVILIZATION_JAKARTA, 1, 3, 2, 3, 5, 0, 0, 0, 9, 0, 125, 0, 3, 3, 5, 0, 4, 9
24, CIVILIZATION_MOHENJO_DARO, 1, 2, 3, 3, 6, 0, 0, 0, 7, 2, 125, 0, 3, 1, 5, 0, 3, 5
24, CIVILIZATION_ANTIOCH, 1, 2, 4, 3, 6, 0, 0, 0, 11, 2, 125, 0, 3, 1, 5, 0, 3, 5
24, CIVILIZATION_HATTUSA, 1, 3, 2, 3, 5, 0, 0, 0, 8, 0, 125, 3, 3, 1, 5, 1, 2, 8
24, CIVILIZATION_HUNZA, 1, 2, 2, 3, 5, 0, 0, 0, 7, 0, 148, 0, 3, 3, 6, 0, 4, 4
24, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25, CIVILIZATION_PORTUGAL, 1, 3, 2, 1, 2, 0, 0, 0, 10, 1, 87, 1, 5, 2, 8, 1, 12, 6
25, CIVILIZATION_GAUL, 3, 8, 4, 5, 7, 0, 0, 0, 35, 5, 243, 9, 9, 15, 18, 1, 33, 25
25, CIVILIZATION_KONGO, 3, 8, 3, 3, 6, 0, 0, 0, 27, 5, 130, 73, 8, 12, 14, 10, 31, 24
25, CIVILIZATION_AZTEC, 3, 6, 4, 3, 9, 0, 0, 0, 27, 5, 170, 0, 9, 6, 17, 0, 25, 20
25, CIVILIZATION_ROME, 4, 12, 4, 4, 11, 0, 0, 0, 41, 8, 293, 304, 10, 19, 22, 21, 33, 43
25, CIVILIZATION_BABYLON_STK, 3, 6, 7, 3, 9, 0, 0, 3, 27, 4, 94, 70, 4, 8, 29, 5, 39, 21
25, CIVILIZATION_SCOTLAND, 3, 5, 3, 3, 11, 0, 0, 0, 26, 5, 110, 0, 8, 8, 10, 0, 35, 17
25, CIVILIZATION_AUSTRALIA, 3, 8, 3, 3, 10, 0, 0, 0, 28, 4, 92, 13, 8, 10, 19, 1, 27, 27
25, CIVILIZATION_INDIA, 3, 5, 3, 4, 8, 0, 0, 0, 29, 10, 192, 0, 6, 12, 25, 0, 29, 16
25, CIVILIZATION_MACEDON, 3, 6, 3, 3, 13, 0, 0, 0, 25, 2, 118, 0, 6, 9, 18, 0, 31, 20
25, CIVILIZATION_SAMARKAND, 1, 3, 4, 3, 4, 0, 0, 0, 9, 1, 130, 0, 3, 1, 5, 0, 2, 11
25, CIVILIZATION_AUCKLAND, 1, 4, 4, 3, 6, 0, 0, 0, 7, 2, 130, 0, 4, 2, 5, 0, 1, 14
25, CIVILIZATION_MUSCAT, 1, 3, 2, 3, 5, 0, 0, 0, 9, 3, 130, 0, 3, 1, 5, 0, 3, 9
25, CIVILIZATION_GENEVA, 1, 3, 4, 3, 6, 0, 0, 0, 7, 2, 130, 0, 3, 1, 5, 0, 1, 10
25, CIVILIZATION_JOHANNESBURG, 1, 3, 4, 3, 5, 0, 0, 0, 7, 1, 180, 0, 3, 1, 5, 0, 3, 8
25, CIVILIZATION_LISBON, 1, 3, 2, 3, 5, 0, 0, 0, 9, 0, 130, 0, 4, 1, 5, 0, 2, 8
25, CIVILIZATION_SINGAPORE, 1, 3, 4, 3, 5, 0, 0, 0, 7, 1, 252, 0, 3, 1, 8, 0, 1, 9
25, CIVILIZATION_BOLOGNA, 1, 3, 3, 3, 5, 0, 0, 0, 9, 1, 142, 0, 3, 1, 6, 0, 3, 9
25, CIVILIZATION_KUMASI, 1, 2, 3, 3, 3, 0, 0, 0, 10, 1, 130, 0, 4, 3, 5, 0, 3, 5
25, CIVILIZATION_BRUSSELS, 1, 2, 2, 3, 5, 0, 0, 0, 7, 0, 130, 0, 3, 3, 5, 0, 3, 4
25, CIVILIZATION_JAKARTA, 1, 3, 2, 3, 5, 0, 0, 0, 9, 0, 130, 0, 3, 3, 5, 0, 4, 9
25, CIVILIZATION_MOHENJO_DARO, 1, 2, 3, 3, 6, 0, 0, 0, 7, 2, 130, 0, 3, 1, 5, 0, 3, 5
25, CIVILIZATION_ANTIOCH, 1, 2, 4, 3, 6, 0, 0, 0, 11, 2, 130, 0, 3, 3, 5, 0, 3, 5
25, CIVILIZATION_HATTUSA, 1, 3, 2, 3, 5, 0, 0, 0, 8, 0, 130, 4, 3, 1, 5, 1, 2, 8
25, CIVILIZATION_HUNZA, 1, 2, 2, 3, 5, 0, 0, 0, 7, 0, 154, 0, 3, 3, 6, 0, 4, 4
25, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26, CIVILIZATION_PORTUGAL, 1, 3, 2, 1, 2, 0, 0, 0, 10, 2, 94, 2, 5, 2, 8, 1, 12, 7
26, CIVILIZATION_GAUL, 3, 8, 5, 6, 7, 0, 0, 0, 36, 5, 261, 10, 9, 15, 18, 1, 33, 26
26, CIVILIZATION_KONGO, 3, 8, 4, 4, 6, 0, 0, 0, 27, 5, 144, 84, 8, 12, 14, 10, 31, 24
26, CIVILIZATION_AZTEC, 3, 6, 4, 3, 9, 0, 0, 0, 27, 5, 188, 0, 9, 6, 17, 0, 25, 20
26, CIVILIZATION_ROME, 4, 13, 4, 5, 11, 0, 0, 0, 41, 9, 315, 325, 11, 20, 22, 21, 33, 46
26, CIVILIZATION_BABYLON_STK, 3, 7, 7, 4, 9, 0, 0, 4, 27, 4, 120, 75, 4, 8, 29, 5, 41, 25
26, CIVILIZATION_SCOTLAND, 3, 5, 3, 3, 11, 0, 0, 0, 27, 5, 65, 0, 8, 8, 10, 0, 35, 17
26, CIVILIZATION_AUSTRALIA, 3, 8, 3, 3, 10, 0, 0, 0, 28, 4, 111, 15, 8, 10, 19, 1, 27, 27
26, CIVILIZATION_INDIA, 3, 5, 3, 4, 8, 0, 0, 0, 29, 10, 218, 15, 6, 12, 25, 15, 29, 17
26, CIVILIZATION_MACEDON, 3, 6, 3, 3, 14, 0, 0, 0, 25, 2, 136, 0, 6, 9, 18, 0, 31, 20
26, CIVILIZATION_SAMARKAND, 1, 4, 4, 4, 4, 0, 0, 0, 9, 1, 135, 0, 4, 2, 5, 0, 3, 13
26, CIVILIZATION_AUCKLAND, 1, 4, 4, 4, 6, 0, 0, 0, 7, 2, 135, 0, 4, 2, 5, 0, 1, 14
26, CIVILIZATION_MUSCAT, 1, 3, 2, 4, 5, 0, 0, 0, 9, 3, 135, 0, 3, 1, 5, 0, 3, 9
26, CIVILIZATION_GENEVA, 1, 3, 4, 4, 6, 0, 0, 0, 7, 2, 135, 0, 3, 1, 5, 0, 1, 10
26, CIVILIZATION_JOHANNESBURG, 1, 3, 4, 4, 5, 0, 0, 0, 7, 2, 185, 0, 3, 1, 5, 0, 3, 8
26, CIVILIZATION_LISBON, 1, 3, 2, 4, 5, 0, 0, 0, 9, 0, 135, 0, 4, 1, 5, 0, 2, 8
26, CIVILIZATION_SINGAPORE, 1, 3, 4, 4, 5, 0, 0, 0, 8, 2, 260, 0, 3, 1, 8, 0, 1, 10
26, CIVILIZATION_BOLOGNA, 1, 3, 4, 4, 5, 0, 0, 0, 9, 1, 148, 0, 3, 1, 6, 0, 3, 9
26, CIVILIZATION_KUMASI, 1, 2, 3, 4, 3, 0, 0, 0, 10, 1, 135, 0, 4, 3, 5, 0, 3, 5
26, CIVILIZATION_BRUSSELS, 1, 2, 2, 4, 5, 0, 0, 0, 7, 0, 135, 0, 3, 3, 5, 0, 3, 4
26, CIVILIZATION_JAKARTA, 1, 3, 2, 4, 5, 0, 0, 0, 9, 0, 135, 0, 3, 3, 5, 0, 4, 9
26, CIVILIZATION_MOHENJO_DARO, 1, 2, 3, 4, 6, 0, 0, 0, 7, 2, 135, 0, 3, 1, 5, 0, 3, 5
26, CIVILIZATION_ANTIOCH, 1, 2, 4, 4, 6, 0, 0, 0, 11, 2, 135, 0, 3, 3, 5, 0, 3, 6
26, CIVILIZATION_HATTUSA, 1, 3, 2, 4, 5, 0, 0, 0, 8, 0, 135, 5, 3, 1, 5, 1, 2, 8
26, CIVILIZATION_HUNZA, 1, 2, 2, 4, 5, 0, 0, 0, 7, 0, 160, 0, 3, 3, 6, 0, 4, 4
26, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27, CIVILIZATION_PORTUGAL, 1, 3, 2, 1, 2, 0, 0, 0, 10, 2, 131, 3, 5, 2, 8, 1, 12, 7
27, CIVILIZATION_GAUL, 3, 8, 5, 6, 7, 0, 0, 0, 36, 5, 79, 11, 9, 15, 18, 1, 33, 26
27, CIVILIZATION_KONGO, 3, 7, 4, 4, 6, 0, 0, 0, 27, 5, 154, 100, 7, 15, 10, 15, 31, 21
27, CIVILIZATION_AZTEC, 3, 7, 4, 3, 9, 0, 0, 0, 27, 5, 205, 0, 10, 7, 17, 0, 27, 23
27, CIVILIZATION_ROME, 4, 14, 4, 5, 11, 0, 0, 0, 41, 9, 337, 347, 13, 20, 22, 21, 33, 49
27, CIVILIZATION_BABYLON_STK, 3, 7, 7, 4, 9, 0, 0, 4, 27, 4, 150, 86, 4, 8, 29, 11, 41, 25
27, CIVILIZATION_SCOTLAND, 3, 6, 3, 3, 11, 0, 0, 0, 27, 5, 75, 0, 9, 9, 10, 0, 39, 18
27, CIVILIZATION_AUSTRALIA, 3, 9, 4, 4, 10, 0, 0, 0, 28, 5, 131, 16, 8, 10, 19, 1, 27, 30
27, CIVILIZATION_INDIA, 3, 6, 3, 4, 8, 0, 0, 0, 30, 10, 244, 31, 6, 13, 25, 15, 30, 20
27, CIVILIZATION_MACEDON, 3, 6, 3, 3, 13, 0, 0, 0, 26, 2, 99, 0, 6, 9, 18, 0, 31, 20
27, CIVILIZATION_SAMARKAND, 1, 4, 4, 4, 4, 0, 0, 0, 9, 2, 140, 0, 4, 2, 5, 0, 3, 13
27, CIVILIZATION_AUCKLAND, 1, 4, 4, 4, 6, 0, 0, 0, 7, 2, 140, 0, 4, 2, 5, 0, 1, 14
27, CIVILIZATION_MUSCAT, 1, 3, 2, 4, 5, 0, 0, 0, 9, 3, 140, 0, 3, 1, 5, 0, 3, 9
27, CIVILIZATION_GENEVA, 1, 3, 4, 4, 6, 0, 0, 0, 8, 2, 142, 0, 3, 1, 7, 0, 2, 9
27, CIVILIZATION_JOHANNESBURG, 1, 3, 4, 4, 5, 0, 0, 0, 7, 2, 190, 0, 3, 1, 5, 0, 3, 8
27, CIVILIZATION_LISBON, 1, 3, 2, 4, 5, 0, 0, 0, 9, 0, 140, 0, 4, 1, 5, 0, 2, 8
27, CIVILIZATION_SINGAPORE, 1, 3, 4, 4, 5, 0, 0, 0, 8, 2, 268, 0, 3, 1, 8, 0, 1, 10
27, CIVILIZATION_BOLOGNA, 1, 3, 4, 4, 5, 0, 0, 0, 9, 1, 154, 0, 3, 3, 6, 0, 2, 9
27, CIVILIZATION_KUMASI, 1, 2, 3, 4, 4, 0, 0, 0, 10, 1, 140, 0, 4, 3, 5, 0, 3, 5
27, CIVILIZATION_BRUSSELS, 1, 2, 2, 4, 5, 0, 0, 0, 7, 0, 140, 0, 3, 3, 5, 0, 3, 4
27, CIVILIZATION_JAKARTA, 1, 3, 2, 4, 5, 0, 0, 0, 9, 1, 140, 0, 3, 3, 5, 0, 5, 9
27, CIVILIZATION_MOHENJO_DARO, 1, 2, 3, 4, 5, 0, 0, 0, 7, 0, 140, 0, 3, 1, 5, 0, 3, 4
27, CIVILIZATION_ANTIOCH, 1, 2, 4, 4, 6, 0, 0, 0, 11, 2, 140, 0, 3, 3, 5, 0, 3, 6
27, CIVILIZATION_HATTUSA, 1, 3, 2, 4, 5, 0, 0, 0, 8, 0, 140, 6, 3, 1, 5, 1, 2, 8
27, CIVILIZATION_HUNZA, 1, 2, 2, 4, 5, 0, 0, 0, 7, 1, 168, 0, 3, 3, 8, 0, 4, 4
27, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
28, CIVILIZATION_PORTUGAL, 1, 3, 3, 1, 2, 0, 0, 0, 10, 2, 138, 4, 5, 2, 8, 1, 12, 7
28, CIVILIZATION_GAUL, 3, 8, 5, 6, 7, 0, 0, 0, 36, 5, 97, 12, 9, 15, 18, 1, 33, 26
28, CIVILIZATION_KONGO, 3, 7, 4, 4, 6, 0, 0, 0, 28, 6, 163, 116, 11, 15, 10, 15, 31, 21
28, CIVILIZATION_AZTEC, 4, 8, 4, 3, 9, 0, 0, 0, 34, 5, 223, 0, 12, 7, 17, 0, 32, 26
28, CIVILIZATION_ROME, 4, 14, 5, 6, 11, 0, 0, 0, 41, 9, 99, 368, 13, 20, 22, 21, 31, 50
28, CIVILIZATION_BABYLON_STK, 3, 7, 8, 4, 9, 0, 0, 5, 27, 4, 179, 98, 4, 8, 29, 11, 41, 25
28, CIVILIZATION_SCOTLAND, 3, 6, 3, 3, 11, 0, 0, 0, 27, 6, 85, 0, 9, 9, 10, 0, 40, 18
28, CIVILIZATION_AUSTRALIA, 3, 10, 4, 4, 11, 0, 0, 0, 28, 5, 151, 17, 9, 10, 19, 1, 29, 32
28, CIVILIZATION_INDIA, 3, 7, 4, 5, 8, 0, 0, 0, 32, 10, 210, 22, 7, 13, 25, 15, 32, 23
28, CIVILIZATION_MACEDON, 3, 6, 4, 3, 13, 0, 0, 0, 26, 2, 117, 0, 6, 9, 18, 0, 31, 20
28, CIVILIZATION_SAMARKAND, 1, 4, 4, 5, 4, 0, 0, 0, 9, 2, 145, 0, 4, 2, 5, 0, 3, 13
28, CIVILIZATION_AUCKLAND, 1, 5, 4, 5, 6, 0, 0, 0, 7, 2, 144, 0, 4, 2, 4, 0, 1, 14
28, CIVILIZATION_MUSCAT, 1, 3, 2, 5, 6, 0, 0, 0, 9, 3, 145, 0, 3, 1, 5, 0, 3, 9
28, CIVILIZATION_GENEVA, 1, 3, 4, 5, 6, 0, 0, 0, 8, 2, 149, 0, 3, 1, 7, 0, 2, 9
28, CIVILIZATION_JOHANNESBURG, 1, 3, 4, 5, 5, 0, 0, 0, 7, 2, 195, 0, 3, 1, 5, 0, 3, 8
28, CIVILIZATION_LISBON, 1, 3, 3, 5, 5, 0, 0, 0, 9, 0, 145, 0, 4, 1, 5, 0, 2, 8
28, CIVILIZATION_SINGAPORE, 1, 3, 4, 5, 5, 0, 0, 0, 8, 2, 61, 0, 3, 1, 8, 0, 1, 10
28, CIVILIZATION_BOLOGNA, 1, 3, 4, 5, 4, 0, 0, 0, 9, 1, 160, 0, 3, 3, 6, 0, 3, 9
28, CIVILIZATION_KUMASI, 1, 2, 3, 5, 4, 0, 0, 0, 10, 2, 145, 0, 4, 3, 5, 0, 3, 5
28, CIVILIZATION_BRUSSELS, 1, 2, 2, 5, 5, 0, 0, 0, 7, 0, 145, 0, 3, 3, 5, 0, 3, 4
28, CIVILIZATION_JAKARTA, 1, 3, 2, 5, 5, 0, 0, 0, 9, 1, 145, 0, 3, 3, 5, 0, 5, 9
28, CIVILIZATION_MOHENJO_DARO, 1, 2, 3, 5, 5, 0, 0, 0, 7, 0, 145, 0, 3, 1, 5, 0, 3, 4
28, CIVILIZATION_ANTIOCH, 1, 2, 4, 5, 6, 0, 0, 0, 11, 2, 145, 0, 3, 3, 5, 0, 3, 6
28, CIVILIZATION_HATTUSA, 1, 3, 2, 5, 5, 0, 0, 0, 8, 0, 145, 7, 3, 3, 5, 1, 2, 8
28, CIVILIZATION_HUNZA, 1, 2, 2, 5, 5, 0, 0, 0, 7, 1, 176, 0, 3, 3, 8, 0, 4, 4
28, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
29, CIVILIZATION_PORTUGAL, 1, 3, 3, 1, 2, 0, 0, 0, 10, 3, 147, 5, 5, 2, 10, 1, 12, 7
29, CIVILIZATION_GAUL, 3, 8, 5, 6, 7, 0, 0, 0, 36, 5, 115, 14, 9, 15, 18, 1, 33, 26
29, CIVILIZATION_KONGO, 3, 7, 4, 4, 6, 0, 0, 0, 29, 6, 172, 132, 11, 15, 10, 15, 31, 21
29, CIVILIZATION_AZTEC, 4, 10, 5, 4, 9, 0, 0, 0, 36, 5, 241, 0, 13, 10, 17, 0, 38, 29
29, CIVILIZATION_ROME, 4, 14, 5, 6, 11, 0, 0, 0, 42, 10, 121, 390, 13, 20, 22, 21, 31, 51
29, CIVILIZATION_BABYLON_STK, 3, 7, 8, 5, 9, 0, 0, 5, 27, 4, 209, 109, 4, 8, 29, 11, 41, 25
29, CIVILIZATION_SCOTLAND, 3, 6, 4, 4, 11, 0, 0, 0, 27, 6, 95, 0, 9, 9, 10, 0, 40, 18
29, CIVILIZATION_AUSTRALIA, 3, 10, 4, 4, 11, 0, 0, 0, 29, 5, 170, 19, 9, 13, 19, 1, 29, 32
29, CIVILIZATION_INDIA, 3, 7, 4, 5, 9, 0, 0, 0, 32, 11, 236, 38, 7, 13, 25, 15, 32, 23
29, CIVILIZATION_MACEDON, 3, 6, 4, 3, 12, 0, 0, 0, 27, 2, 135, 0, 6, 9, 18, 0, 31, 20
29, CIVILIZATION_SAMARKAND, 1, 4, 4, 5, 4, 0, 0, 0, 9, 2, 150, 0, 4, 2, 5, 0, 3, 13
29, CIVILIZATION_AUCKLAND, 1, 5, 4, 5, 6, 0, 0, 0, 7, 2, 149, 0, 4, 2, 4, 0, 1, 14
29, CIVILIZATION_MUSCAT, 1, 3, 2, 5, 6, 0, 0, 0, 9, 3, 150, 0, 3, 1, 5, 0, 3, 9
29, CIVILIZATION_GENEVA, 1, 3, 4, 5, 6, 0, 0, 0, 8, 3, 156, 0, 3, 1, 7, 0, 2, 10
29, CIVILIZATION_JOHANNESBURG, 1, 3, 4, 5, 5, 0, 0, 0, 7, 2, 200, 0, 3, 1, 5, 0, 3, 8
29, CIVILIZATION_LISBON, 1, 3, 3, 5, 5, 0, 0, 0, 9, 0, 150, 0, 4, 1, 5, 0, 2, 8
29, CIVILIZATION_SINGAPORE, 1, 3, 4, 5, 5, 0, 0, 0, 8, 2, 69, 0, 3, 1, 8, 0, 1, 10
29, CIVILIZATION_BOLOGNA, 1, 3, 4, 5, 4, 0, 0, 0, 9, 1, 165, 0, 5, 3, 6, 0, 3, 9
29, CIVILIZATION_KUMASI, 1, 2, 3, 5, 4, 0, 0, 0, 10, 2, 150, 0, 4, 3, 5, 0, 3, 5
29, CIVILIZATION_BRUSSELS, 1, 2, 2, 5, 6, 0, 0, 0, 7, 0, 150, 0, 3, 3, 5, 0, 3, 4
29, CIVILIZATION_JAKARTA, 1, 3, 2, 5, 5, 0, 0, 0, 9, 1, 150, 0, 3, 3, 5, 0, 5, 9
29, CIVILIZATION_MOHENJO_DARO, 1, 2, 3, 5, 5, 0, 0, 0, 7, 0, 150, 0, 3, 1, 5, 0, 3, 4
29, CIVILIZATION_ANTIOCH, 1, 2, 4, 5, 6, 0, 0, 0, 11, 2, 150, 0, 3, 3, 5, 0, 3, 6
29, CIVILIZATION_HATTUSA, 1, 3, 2, 5, 5, 0, 0, 0, 8, 0, 150, 8, 3, 3, 5, 1, 2, 8
29, CIVILIZATION_HUNZA, 1, 2, 2, 5, 5, 0, 0, 0, 7, 1, 184, 0, 3, 3, 8, 0, 4, 4
29, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
